title,release_date,early_access
Gender Bender: Original Soundtrack,2017-08-31,False
Panda Run,2017-08-31,False
Fear For Freedom,2017-08-11,False
Age of Fear: The World Map,2017-07-10,False
XOXO Droplets,2017-08-31,False
Bunny Madness Anarchy,2017-08-31,False
XOXO Droplets Full Version Extension,2017-08-31,False
Hide and Seek,2017-08-31,False
Trainz Route: Coal Country,2017-08-31,False
Hide and Seek - Alien Probe Helmet,2017-08-31,False
Hide and Seek - Army Helmet,2017-08-31,False
Hide and Seek - Beanie,2017-08-31,False
Hide and Seek - Beer Hat,2017-08-31,False
Hide and Seek - Baseball Cap,2017-08-31,False
Hide and Seek - Boater,2017-08-31,False
Hide and Seek - Chinese Hat,2017-08-31,False
Hide and Seek - Gearhead,2017-08-31,False
Hide and Seek - Crown,2017-08-31,False
Azulgar Star Commanders,2017-08-31,True
Bad Shooter 2,2017-08-31,False
Screamer,1995-10-31,False
Time Ninja Sakura,2017-08-31,False
The Last Birdling,2017-08-31,False
Carrier,2017-08-31,False
Hide and Seek - Celtic Helmet,2017-08-31,False
The Last Birdling - Digital soundtrack,2017-08-31,False
Null Vector,2017-08-30,True
Two Escapes,2017-08-30,False
On a Roll,2017-08-30,True
Fantasy Grounds - BASIC03: A Giving Time (5E),2017-08-30,False
Fantasy Grounds - The Complete Cities of Sorcery Campaigns (5E),2017-08-30,False
Fantasy Grounds - BASIC04: A Miraculous Time (5E),2017-08-30,False
Fantasy Grounds - Pathfinder RPG - Strange Aeons AP 2: The Thrushmoor Terror (PFRPG),2017-08-30,False
Fantasy Grounds - The Malefactor Class: Revised &amp; Expanded (PFRPG),2017-08-30,False
Topdown Showdown,2017-08-30,True
nan,nan,False
Atomic Sky,2017-08-29,False
Juniper's Knot,2012-04-13,False
ColorCode,2017-08-30,False
Luna and the Moonling,2017-08-29,True
WARRIORS ALL-STARS / 無双☆スターズ,2017-08-29,False
Sangokushi Eiketsuden / 三國志英傑伝,2017-08-29,False
Romance of the Three Kingdoms　VIII with Power Up Kit / 三國志VIII with パワーアップキット,2017-08-29,False
Supermarket Tycoon,2017-07-19,True
NOBUNAGA’S AMBITION: Reppuden with Power Up Kit / 信長の野望・烈風伝 with パワーアップキット,2017-08-29,False
WARRIORS ALL-STARS: Yukimura-themed costume for Hajime Arima,2017-08-29,False
WARRIORS ALL-STARS: Darius-themed costume for Mitsunari,2017-08-29,False
WARRIORS ALL-STARS: Marie Rose-themed costume for Plachta,2017-08-29,False
WARRIORS ALL-STARS: Mitsunari-themed costume for Zhou Cang,2017-08-29,False
WARRIORS ALL-STARS: Horo-themed costume for Rio,2017-08-29,False
WARRIORS ALL-STARS: Wang Yuanji-themed costume for Christophorus,2017-08-29,False
WARRIORS ALL-STARS: Hajime Arima-themed costume for Zhao Yun,2017-08-29,False
WARRIORS ALL-STARS: Lu Bu-themed costume for William,2017-08-29,False
WARRIORS ALL-STARS: Plachta-themed costume for Millennia,2017-08-29,False
WARRIORS ALL-STARS: Zhou Cang-themed costume for Ryu Hayabusa,2017-08-29,False
WARRIORS ALL-STARS: Rio-themed costume for Naotora Ii,2017-08-29,False
WARRIORS ALL-STARS: Christophorus-themed costume for Marie Rose,2017-08-29,False
WARRIORS ALL-STARS: Laegrinna-themed costume for Ayane,2017-08-29,False
WARRIORS ALL-STARS: Special Costume for Setsuna,2017-08-29,False
WARRIORS ALL-STARS: Nobunyaga-themed costume for Tokitsugu,2017-08-29,False
WARRIORS ALL-STARS: Special Costume for Shiki,2017-08-29,False
Apocalypse Knights 2.0 - The Angel Awakens,2017-08-29,False
WARRIORS ALL-STARS: Special Costume for Tamaki,2017-08-29,False
nan,nan,False
Sole,Coming Soon,False
LOGistICAL: USA - Florida,2017-08-29,False
JetFly,2017-08-30,False
Cat's Lover,2017-08-10,False
"WARRIORS ALL-STARS: Early-unlock the character, Opoona",2017-08-30,False
nan,nan,False
WARRIORS ALL-STARS: Exclusive Costume Set,2017-08-30,False
New Game: documentary movie,2017-08-30,False
Molecats - Original Soundtrack,2017-08-30,False
DCS: NEVADA Test and Training Range Map,2017-08-30,False
A-10C: Red Flag Campaign,2017-08-30,False
F-15C: Red Flag Campaign,2017-08-30,False
Combat Raccoon,2017-08-30,False
nan,nan,False
X-Morph: Defense - Soundtrack,2017-08-30,False
WARRIORS ALL-STARS: Honoka-themed costume for Arnice,2017-08-29,False
WARRIORS ALL-STARS: Zhao Yun-themed costume for Darius,2017-08-29,False
WARRIORS ALL-STARS: Sophie-themed costume for Honoka,2017-08-29,False
WARRIORS ALL-STARS: Ayane-themed costume for Laegrinna,2017-08-29,False
WARRIORS ALL-STARS: William-themed costume for Lu Bu,2017-08-29,False
WARRIORS ALL-STARS: Arnice-themed costume for Oka,2017-08-29,False
nan,nan,False
WARRIORS ALL-STARS: Tokitsugu-themed costume for Nobunyaga,2017-08-29,False
Las Vegas International  [KLAS] airport for Tower!3D Pro,2017-08-29,False
A Mazeing Tower Defense,2017-08-29,False
NOKBAK,2017-06-13,False
WARRIORS ALL-STARS: Naotora-themed costume for Kasumi,2017-08-29,False
ARK: Survival Evolved Season Pass,2017-08-29,False
Absolver,2017-08-29,False
Dead Alliance™,2017-08-29,False
Drone Racer: Canyons,2017-08-29,False
Zombitatos: Ultimate Game Of The Year Edition,2017-08-29,False
Dead Alliance™: Full Game Upgrade,2017-08-29,False
Sonic Mania,2017-08-29,False
nan,nan,False
nan,nan,False
nan,nan,False
1bitHeart,2017-08-28,False
1bitHeart Original Soundtrack,2017-08-28,False
Neckbeards: Basement Arena,2017-08-28,False
JUMPER : SPEEDRUN,2017-08-12,False
Far Space Halloween edition,2017-08-25,False
nan,nan,False
Freedom Defender,2017-08-25,False
Huedango,2017-08-25,False
Business-hooiznes,2017-08-25,False
Deluxe Content - Cossacks 3: The Golden Age,2017-08-24,False
Polygoneer,2017-08-24,False
F.E.X (Forced Evolution Experiment),2017-08-24,False
Polygoneer: Original Soundtrack,2017-08-24,False
Adventures of Bertram Fiddle: Episode 2: A Bleaker Predicklement,2017-08-24,False
Pixel Puzzles Ultimate - Puzzle Pack: Spain,2017-08-24,False
SOULS - Soundtrack,2017-08-24,False
Loading - Mathematics,2017-08-24,False
Legends Of Iona Original sound tracks v1,2017-08-24,False
nan,nan,False
F1™ 2017,2017-08-24,False
nan,nan,False
Cat vs. Corgis,2017-08-24,False
Dignified Fantasy Music Vol.2,2017-08-24,False
NEO-NOW!,2017-08-23,False
nan,nan,False
Lords of War,2017-08-25,True
Code 9,2017-08-24,False
nan,nan,False
Jack &amp; the cat,2017-08-21,False
nan,nan,True
Shaun the Sheep Movie,2015-11-10,False
Fantasy Grounds - The Book of the Righteous (5E),2017-08-24,False
Expanse,2017-08-25,False
Andromeda Wing,2017-08-25,False
DOG GONE GOLFING,2017-08-25,False
McLaren,2017-08-25,False
Slugs Destroyer,2017-08-25,False
Fairy Lands: Rinka and the Fairy Gems,2017-08-25,False
Tabletop Simulator - The Great Dinosaur Rush,2017-08-25,False
Psychical Madness,2017-08-25,False
Fantasy Grounds - Death Comes to Stoneholme (PFRPG),2017-08-25,False
Battle Bruise — Soundtrack,2017-08-24,False
Imperatum,2017-08-25,True
nan,nan,False
Shigatari,2017-08-25,False
nan,nan,False
Aliens X,2017-08-25,False
Destiny of Blood / 血之命运,2017-08-25,True
Robot Heroes,2017-08-25,False
Katharsis,2017-08-25,False
WireNet,2017-08-25,False
Train Simulator: New Haven E-33 Loco Add-On,2017-08-25,False
Rules of Destruction,2017-08-25,True
Silver Grapple,2017-08-25,False
Korvae in space,2017-08-25,False
The Flying Turtle Jewel Quest,2017-08-25,False
Spaceship Trucker,2017-08-25,False
nan,nan,False
Burst Fighter,2017-09-16,False
Fantasy Grounds - U03: Death Comes to Stoneholme (5E),2017-08-23,False
Fantasy Grounds - Weird Wars II: Island of Dreams (Savage Worlds),2017-08-23,False
Fantasy Grounds - Demon Cults &amp; Secret Societies (5E),2017-08-23,False
Fantasy Grounds - Pathfinder RPG - Strange Aeons AP 1: In Search of Sanity (PFRPG),2017-08-23,False
レイジングループ,2017-08-23,False
Seconds to Square,2017-08-23,True
BOOKS,2017-08-23,False
Tabletopia - Scythe: The Wind Gambit + Invaders from Afar,2017-08-23,False
Tabletopia - Champions of Midgard,2017-08-23,False
Tabletopia - Champions of Midgard: Valhalla,2017-08-23,False
Tabletopia - Champions of Midgard: The Dark Mountains,2017-08-23,False
昔:Yesterday,2017-08-23,True
Hyper Universe,2017-08-23,True
NGHTMN Soundtrecks,2017-08-23,False
nan,nan,False
White Day - Fashionable School Uniform - Ji-Min Yoo,2017-08-24,False
NeonGalaxy Wars,2017-08-06,False
White Day - Fashionable School Uniform - So-Young Han,2017-08-24,False
White Day - Fashionable School Uniform - Sung-A Kim,2017-08-24,False
White Day - Fashionable School Uniform - Ji-Hyeon Seol,2017-08-24,False
nan,nan,False
Lightwire,2017-08-24,False
Rytmik Cloud Expansion 2,2017-08-24,False
Loading,2017-08-24,False
Robocraft,2017-08-24,False
Rytmik Cloud Expansion,2017-08-24,False
Shadows,2017-08-24,False
Solitaire Mystery: Stolen Power,2017-12-10,False
White Day - Beachwear Costume - Bong-Goo Lee,2017-08-22,False
Dirty Bomb - Strikeforce Starter Pack,2017-08-22,False
White Day - Beachwear Costume - Dal-Su Son,2017-08-22,False
Dirty Bomb - Firestorm Starter Pack,2017-08-22,False
Dirty Bomb - Veterans Starter Pack,2017-08-22,False
Kill Switch,2017-06-16,False
Trove - Eclipse Pack,2017-08-22,False
Laser Grid,2017-06-06,False
Post War Dreams,Winter 2017,True
Super ComboMan: Smash Edition,2017-08-22,False
3D Hardcore Cube,2017-08-22,False
Treasure Hounds,2017-08-15,False
"Super Army of Tentacles 3, Charity Quest Pack: NAZIS ARE STUPID AND DUMB",2017-08-22,False
Beetle Uprising,2017-08-22,True
nan,nan,True
Hangry Bunnies From Mars - Original Soundtrack,2017-08-22,False
nan,nan,True
Rivals of Aether: Ori and Sein,2017-08-23,False
Pirate Jump 2,2017-08-23,False
Survival driver 2: Heavy vehicles,2017-08-23,False
nan,nan,False
The Braves &amp; Bows Soundtrack,2017-08-23,False
Trivia Vault: Classic Rock Trivia 2,2017-08-23,False
Quad Hopping,2017-08-23,False
nan,nan,False
Meta Star,2017-08-23,True
Alphabear: Hardcover Edition,2017-08-23,False
FreeFly Burning,2017-08-23,False
Minimized II,2017-08-23,False
Spacecraft,2017-08-22,False
SwapQuest,2017-08-22,False
Legends Of Iona RPG,2017-08-22,False
SwapQuest Soundtrack,2017-08-22,False
Reflector: Bug Hunt,2017-08-22,False
Crisis in the Kremlin: The Accident,2017-08-22,False
Band of Outlaws,2017-08-22,False
Fantasy Grounds - BASIC02: A Frightful Time (5E),2017-08-22,False
Fantasy Grounds - A Friend in Need (5E),2017-08-22,False
Aven Colony - Cerulean Vale,2017-08-22,False
Crypt of the NecroDancer: AMPLIFIED OST - Chipzel,2017-08-22,False
nan,nan,False
Weable,2017-08-23,False
nan,nan,False
Rocksmith® 2014 Edition – Remastered – Airbourne Song Pack,2017-08-22,False
Shadow Warrior 2: Bounty Hunt DLC Part 2,2017-08-22,False
"Rocksmith® 2014 Edition – Remastered – Airbourne - “Blonde, Bad and Beautiful”",2017-08-22,False
Rocksmith® 2014 Edition – Remastered – Airbourne - “Runnin’ Wild”,2017-08-22,False
"Rocksmith® 2014 Edition – Remastered – Airbourne - “Too Much, Too Young, Too Fast”",2017-08-22,False
Triton Wing,2017-08-22,False
nan,nan,False
Ghosts of Miami,2017-08-22,False
White Day - BlazBlue Collaboration Costume - Dal-Su Son,2017-08-22,False
White Day - BlazBlue Collaboration Costume - Ji-Min Yoo,2017-08-22,False
White Day - BlazBlue Collaboration Costume - So-Young Han,2017-08-22,False
nan,nan,False
White Day - Apple School Uniform - Hee-Min Lee,2017-08-22,False
White Day - Apple School Uniform - So-Young Han,2017-08-22,False
Wrongworld,2017-08-22,True
White Day - BlazBlue Collaboration Costume - Bong-Goo Lee,2017-08-22,False
White Day - BlazBlue Collaboration Costume - Hee-Min Lee,2017-08-22,False
White Day - BlazBlue Collaboration Costume - Ji-Hyeon Seol,2017-08-22,False
White Day - Apple School Uniform - Sung-A Kim,2017-08-22,False
White Day - Apple School Uniform - Ji-Hyeon Seol,2017-08-22,False
White Day - BlazBlue Collaboration Costume - Sung-A Kim,2017-08-22,False
DOGO,2017-08-21,False
nan,nan,False
White Day - Apple School Uniform - Ji-Min Yoo,2017-08-22,False
Escapists 2 - Glorious Regime Prison,2017-08-21,False
The Escapists 2,2017-08-21,False
The Escapists 2 - Season Pass,2017-08-21,False
Agents of Aggro City - ELITE Sponsorship Package,2017-08-21,False
TASTEE: Lethal Tactics - Map: Jurassic Narc,2017-08-21,False
Never Not Shooting,2017-08-21,False
月之暗面 The Dark Side Of The Moon,2017-08-19,False
Brain Crush,2017-08-18,False
Euro Truck Simulator 2 - DAF Tuning Pack,2017-08-18,False
Hold the Line: The American Revolution,2017-08-18,False
GyroSphere Trials,2017-08-18,False
Crafting Dead,2017-08-18,True
Endless Dream,2017-08-18,False
FSX Steam Edition: Hong Kong FSX Live Add-On,2017-08-18,False
Promethium,2017-08-18,False
Town doubt 小镇疑云,2017-07-27,False
Lupinball,2017-08-17,False
Bloons TD 5 - Medieval Dart Monkey Skin,2017-08-17,False
Subsurface Circular,2017-08-17,False
Achievement Hunter: Darkness,2017-08-17,False
aMAZE Dark Times,2017-08-17,False
Indeep | The casual dungeon crawler,2017-08-17,False
Tree of Life,2017-08-17,False
Strangers of the Power,2017-08-17,False
nan,nan,False
RPG Maker MV - Parallel Worlds Character Pack,2017-08-17,False
Postmen Of Horizon,2017-08-17,False
Trivia Vault: Classic Rock Trivia,2017-08-17,False
Cornflower Corbin,2017-08-17,False
Fortune's Tavern - Remastered,2017-08-18,False
Helium Rain,2017-08-18,True
BALLOON Saga,2017-08-18,False
nan,nan,False
Offensive Combat: Redux!,2017-08-18,False
Magical Mysteries: Path of the Sorceress,2017-08-18,False
Anomalies - Music Collection,2017-08-18,False
Blue Horizon,2017-08-18,False
nan,nan,False
Crash Test Billy,2017-08-18,True
MonsterS in haha Island (群妖志),2017-08-18,False
Lumak's Wraptiles,2017-08-18,False
Castles II: Siege &amp; Conquest,1992-01-01,False
Bloody Mice,2017-08-19,False
Vacant,2017-08-19,False
Heart. Papers. Border.,2017-08-20,True
nan,nan,True
WESTSLINGERS,2017-08-21,False
CastleMiner Warfare,2014-04-04,False
Gun-Running War Dogs,2017-08-21,False
Crimson Tide: Operation Online,2017-08-17,False
Oswald's Adventure,2017-08-21,False
Castle Story,2017-08-17,False
2D Mahjong Temple,2017-08-17,False
Ancient Worlds: Jaguar's Fate,2017-08-16,False
Moero Chronicle | 限界凸記 モエロクロニクル | 極限凸記　萌萌編年史,2017-08-16,False
Denki Gaka's Bombshell,2017-08-16,False
Moero Chronicle - Deluxe Pack | 限界凸記 モエロクロニクル  デラックスセット| 極限凸記　萌萌編年史　數位附錄套組,2017-08-16,False
Prehistoric Kingdom,Release Date TBA,False
Lumber King DLC - Eternal Necklace,2017-08-16,False
Lumber King DLC - Ring Of Temptation,2017-08-16,False
Outracer Original Soundtrack,2017-08-16,False
20XX Soundtrack,2017-08-16,False
Letter-Setter,2017-08-16,False
StellarHub,2017-08-16,False
VR Sports - Golf,2017-08-16,False
Phoenix Dynasty 2,2017-08-16,True
The Art Of Knuckle Sandwich,2017-08-17,False
OMSI 2 Add-on VanHool Generationen Reihe,2017-08-17,False
The Dropping of The Dead,2017-08-17,False
Blue Angels Aerobatic Flight Simulator,2017-08-17,False
Train Simulator: Arosa Line Route Add-On,2017-08-17,False
辣条杂货店:回到1997，我当小商贩,2017-08-17,False
X-Plane 11 - Add-on: Aerosoft - Airport Bali,2017-08-17,False
West of Loathing OST,2017-08-10,False
EVERSPACE™ - Upgrade to Deluxe Edition,2017-08-17,False
Kitchen Simulator 2,2017-08-10,False
nan,nan,False
Order of Battle: Burma Road,2017-08-17,False
Cities: Skylines - Concerts,2017-08-17,False
Survival Driver,2017-08-15,False
Rescue Team 7,2017-05-14,False
Klondike Solitaire Kings,2017-08-16,False
Behind The Door,2017-08-16,False
Trivia Vault: 1980's Trivia,2017-08-16,False
nan,nan,False
Original Journey,2017-08-16,False
Radical Spectrum: Volume 2,2017-08-16,False
nan,nan,False
20XX,2017-08-16,False
Pixel Puzzles Ultimate - Puzzle Pack: Shipwrecks,2017-08-15,False
Night Trap - 25th Anniversary Edition,2017-08-15,False
Soldier Killer,2017-08-15,True
nan,nan,False
ArkanoidSmoking,2017-08-14,False
EXON: The Impossible Challenge,2017-08-14,False
Mayhem Above,2017-08-14,False
Mayhem Above - Soundtrack,2017-08-07,False
SOULS,2017-08-14,False
Gangs of Space - Shark Investor Pack,2017-08-10,False
Space Scumbags,2017-08-14,False
Fapic,2017-08-14,True
Undead Souls,2017-08-10,True
nan,nan,False
Failed State,Early 2018,True
Piece of Memory 2:Prologue,2017-08-10,False
Loops of Zen,2017-08-10,False
Hero of the Galactic Core,2017-08-11,False
Project Explore,2017-08-10,False
I.F.O,2017-08-11,False
OutSplit,2017-08-22,False
"Trouble Witches Origin,Special additional character : Cotton",2017-08-10,False
Silver Tale,2017-08-11,False
Animal Crush,2017-08-11,False
Leon's crusade (La cruzada de León),2017-08-11,False
C64 &amp; AMIGA Classix Remakes Sixpack,2017-07-14,False
Leon's crusade - Melodies of the cursed people (Soundtrack + extra music),2007-08-11,False
Art of Guile,2017-08-11,True
White Noise 2 - Accursed Pack,2017-08-11,False
Kama Bullet Heritage,2017-07-15,False
Life on Mars Remake,2017-08-15,False
Startup Company,2017-08-11,True
Odysseus Kosmos and his Robot Quest: Adventure Game,2017-12-01,False
Team Racing League,2017-08-11,True
Dragon's Dungeon: Awakening,2017-08-11,False
Asyula 方舟之链,2017-08-09,False
nan,nan,False
The Rosebud Condominium,2017-08-09,False
nan,nan,False
Upside-Down Dimensions,2017-08-09,True
Rez Infinite Digital Deluxe DLC,2017-08-09,False
Cutthroat Gunboat,2017-08-11,False
Tangrams Deluxe,2017-08-09,False
Qbike: Synthwave Soundtrack,2017-08-09,False
nan,nan,False
Willful,2017-08-09,False
Oh...Sir! The Hollywood Roast - Small Screen Stars Pack,2017-08-09,False
Super POTUS Trump: The Full Game!,2017-08-09,False
BlackEye,2017-08-09,False
DepthMera,2017-07-27,False
Kukui,2017-08-17,False
Fantasy Grounds - Fantasy Companion (Savage Worlds),2017-08-09,False
Clutter (VII) Infinity: Joe's Ultimate Quest,2017-08-09,False
Halcyon 6: Lightspeed Edition - Soundtrack,2017-08-09,False
Halcyon 6: Starbase Commander (LIGHTSPEED EDITION),2017-08-10,False
SMILE GAME BUILDER 3D Character Editor,2017-08-09,False
nan,nan,True
nan,nan,False
OMSI 2 Add-on Downloadpack Vol. 3 – KI-Menschen,2017-08-10,False
Draw Your Game,2017-08-10,False
nan,nan,True
Bullyparade - DER Spiel,2017-08-10,False
Mercury: Cascade into Madness,2017-08-10,False
Time Recoil,2017-08-10,False
Jewels of the Mysterious Woodland,2017-08-10,False
Survive,2017-08-11,False
From Shadows,2017-08-10,False
Phantom Trigger,2017-08-10,False
Brimstone,2017-08-08,False
nan,nan,False
Monsteria,2017-08-08,False
Quantum Replica,Coming Q1 2018,False
Damascus Gear Operation Tokyo HD,2017-08-08,False
Firewood Soundtrack,2017-08-06,False
Super POTUS Trump,2017-08-08,False
BlockDude,2017-08-08,False
Tiny Rails,2017-08-08,True
Pepper's Puzzles,2017-08-08,False
88 Heroes – RSG Champions,2017-08-08,False
Achievement Hunter: Overdose,2017-08-08,False
Foxfolk,2017-08-08,False
qop - DLC,2017-08-08,False
Squish and the Corrupted Crystal,2017-08-08,False
Watergate Xtreme,2017-08-06,False
Alexander (Character for Occult Raise),2017-08-08,False
SOLITAIRE ULTRA,2017-08-06,False
Tetsoidea Eternal RPG,2017-08-07,False
nan,nan,False
nan,nan,False
Asteroids Millennium,2017-08-07,False
Code 7,2017-08-11,False
nan,nan,False
Warfront Defenders: Westerplatte,2017-08-07,True
BAE,2017-08-05,False
dead_file.exe,2017-08-08,False
Hearing,2017-08-07,False
nan,nan,True
nan,nan,False
Zumbi Blocks,2017,True
nan,nan,False
nan,nan,False
